0 187	0
0 188	0
0 189	0
0 190	0
0 191	0
0 192	0
0 193	0
0 194	1
0 195	1
0 196	0
0 197	0
0 198	0
0 199	1
0 200	1
0 201	1
0 202	1
0 203	1
0 204	1
0 205	0
0 206	1
0 207	1
0 208	1
0 209	1
0 210	1
0 211	1
0 212	1
0 213	0
0 214	0
0 215	0
0 216	1
0 217	1
0 218	0
0 219	0
0 220	0
0 221	0
0 222	0
0 223	0
0 224	1
0 225	1
0 226	1
0 227	1
0 228	0
0 229	0
0 230	0
0 231	0
0 232	1
0 233	1
0 234	0
0 235	0
0 236	1
0 237	0
0 238	1
0 239	0
0 240	0
0 241	0
0 242	1
0 243	1
0 244	0
0 245	0
0 246	1
0 247	1
0 248	0
0 249	1
0 250	0
0 251	0
0 252	1
0 253	0
0 254	1
0 255	1
0 256	1
0 257	1
0 258	0
0 259	1
0 260	1
0 261	0
0 262	1
0 263	0
0 264	0
0 265	1
0 266	0
0 267	0
0 268	0
0 269	1
0 270	1
0 271	1
0 272	1
0 273	1
0 274	1
0 275	1
0 276	1
0 277	0
0 278	0
0 279	1
0 280	0
0 281	1
0 282	0
0 283	0
0 284	0
0 285	1
0 286	0
0 287	1
0 288	1
0 289	0
0 290	1
0 291	0
0 292	1
0 293	1
0 294	1
0 295	0
0 296	1
0 297	0
0 298	0
0 299	0
1 0	0
1 1	0
1 2	0
1 3	1
1 4	0
1 5	1
1 6	0
1 7	0
1 8	0
1 9	0
1 10	1
1 11	0
1 12	1
1 13	1
1 14	0
1 15	0
1 16	1
1 17	0
1 18	0
1 19	0
1 20	0
1 21	1
1 22	0
1 23	0
1 24	0
1 25	1
1 26	1
1 27	0
1 28	0
1 29	0
1 30	1
1 31	1
1 32	1
1 33	0
1 34	1
1 35	0
1 36	0
1 37	0
1 38	0
1 39	1
1 40	1
1 41	1
1 42	1
1 43	1
1 44	0
1 45	0
1 46	1
1 47	0
1 48	0
1 49	0
1 50	0
1 51	0
1 52	1
1 53	0
1 54	1
1 55	0
1 56	1
1 57	0
1 58	0
1 59	0
1 60	0
1 61	0
1 62	0
1 63	1
1 64	0
1 65	0
1 66	1
1 67	0
1 68	0
1 69	1
1 70	1
1 71	0
1 72	0
1 73	0
1 74	1
1 75	0
1 76	1
1 77	1
1 78	0
1 79	0
1 80	0
1 81	0
1 82	0
1 83	0
1 84	1
1 85	0
1 86	1
1 87	0
1 88	0
1 89	1
1 90	1
1 91	0
1 92	1
1 93	0
1 94	1
1 95	1
1 96	1
1 97	0
1 98	0
1 99	0
1 100	1
1 101	0
1 102	1
1 103	1
1 104	0
1 105	0
1 106	0
1 107	0
1 108	0
1 109	1
1 110	1
1 111	1
1 112	0
1 113	1
1 114	1
1 115	1
1 116	1
1 117	1
1 118	1
1 119	1
1 120	0
1 121	0
1 122	0
1 123	0
1 124	0
1 125	0
1 126	1
1 127	1
1 128	1
1 129	1
1 130	1
1 131	1
1 132	1
1 133	0
1 134	0
1 135	0
1 136	1
1 137	1
1 138	0
1 139	1
1 140	1
1 141	0
1 142	1
1 143	1
1 144	0
1 145	1
1 146	1
1 147	0
1 148	1
1 149	0
1 150	1
1 151	0
1 152	0
1 153	1
1 154	0
1 155	0
1 156	1
1 157	0
1 158	0
1 159	0
1 160	1
1 161	0
1 162	1
1 163	1
1 164	1
1 165	1
1 166	0
1 167	0
1 168	0
1 169	0
1 170	0
1 171	0
1 172	1
1 173	0
1 174	0
1 175	0
1 176	1
1 177	1
1 178	1
1 179	0
1 180	0
1 181	1
1 182	0
1 183	1
1 184	1
1 185	1
1 186	1
1 187	1
1 188	0
1 189	1
1 190	0
1 191	0
1 192	0
1 193	0
1 194	0
1 195	0
1 196	1
1 197	0
1 198	0
1 199	1
1 200	1
1 201	0
1 202	1
1 203	0
1 204	0
1 205	1
1 206	0
1 207	1
1 208	0
1 209	1
1 210	1
1 211	0
1 212	1
1 213	1
1 214	0
1 215	1
1 216	1
1 217	1
1 218	0
1 219	1
1 220	1
1 221	0
1 222	1
1 223	0
1 224	1
1 225	0
1 226	1
1 227	1
1 228	1
1 229	1
1 230	1
1 231	0
1 232	0
1 233	1
1 234	0
1 235	0
1 236	0
1 237	0
1 238	1
1 239	0
1 240	1
1 241	0
1 242	0
1 243	0
1 244	0
1 245	0
1 246	1
1 247	1
1 248	0
1 249	1
1 250	1
1 251	0
1 252	0
1 253	1
1 254	0
1 255	1
1 256	0
1 257	1
1 258	0
1 259	0
1 260	0
1 261	1
1 262	1
1 263	0
1 264	0
1 265	0
1 266	1
1 267	1
1 268	0
1 269	1
1 270	1
1 271	0
1 272	0
1 273	0
1 274	0
1 275	0
1 276	0
1 277	1
1 278	1
1 279	0
1 280	0
1 281	0
1 282	0
1 283	1
1 284	0
1 285	0
1 286	1
1 287	0
1 288	0
1 289	0
1 290	0
1 291	1
1 292	1
1 293	0
1 294	0
1 295	0
1 296	1
1 297	1
1 298	0
1 299	1
2 0	1
2 1	1
2 2	1
2 3	1
2 4	1
2 5	1
2 6	0
2 7	1
2 8	1
2 9	0
2 10	0
2 11	1
2 12	0
2 13	1
2 14	0
2 15	1
2 16	0
2 17	1
2 18	1
2 19	1
2 20	1
2 21	0
2 22	0
2 23	0
2 24	0
2 25	1
2 26	1
2 27	0
2 28	0
2 29	1
2 30	0
2 31	0
2 32	1
2 33	0
2 34	1
2 35	0
2 36	0
2 37	0
2 38	1
2 39	1
2 40	1
2 41	0
2 42	0
2 43	0
2 44	1
2 45	1
2 46	1
2 47	1
2 48	0
2 49	0
2 50	0
2 51	0
2 52	1
2 53	0
2 54	0
2 55	1
2 56	0
2 57	0
2 58	1
2 59	1
2 60	1
2 61	1
2 62	0
2 63	0
2 64	1
2 65	1
2 66	0
2 67	0
2 68	0
2 69	1
2 70	0
2 71	0
2 72	1
2 73	1
2 74	0
2 75	0
2 76	1
2 77	0
2 78	1
2 79	0
2 80	1
2 81	1
2 82	0
2 83	1
2 84	1
2 85	0
2 86	0
2 87	0
2 88	1
2 89	1
2 90	0
2 91	1
2 92	1
2 93	1
2 94	1
2 95	1
2 96	1
2 97	1
2 98	0
2 99	0
2 100	0
2 101	1
2 102	1
2 103	0
2 104	1
2 105	1
2 106	1
2 107	0
2 108	0
2 109	0
2 110	0
2 111	1
2 112	1
2 113	1
2 114	0
2 115	1
2 116	1
2 117	1
2 118	1
2 119	1
2 120	0
2 121	0
2 122	1
2 123	0
2 124	0
2 125	1
2 126	1
2 127	0
2 128	1
2 129	1
2 130	0
2 131	0
2 132	1
2 133	1
2 134	0
2 135	0
2 136	0
2 137	0
2 138	1
2 139	0
2 140	1
2 141	0
2 142	1
2 143	0
2 144	0
2 145	0
2 146	0
2 147	0
2 148	1
2 149	1
2 150	0
2 151	1
2 152	0
2 153	0
2 154	1
2 155	1
2 156	1
2 157	0
2 158	1
2 159	1
2 160	1
2 161	1
2 162	0
2 163	0
2 164	0
2 165	1
2 166	0
2 167	1
2 168	0
2 169	1
2 170	0
2 171	1
2 172	0
2 173	1
2 174	1
2 175	0
2 176	0
2 177	0
2 178	0
2 179	1
2 180	0
2 181	1
2 182	0
2 183	0
2 184	0
2 185	0
2 186	1
2 187	0
2 188	1
2 189	1
2 190	0
2 191	1
2 192	0
2 193	0
2 194	1
2 195	1
2 196	0
2 197	0
2 198	1
2 199	0
2 200	1
2 201	0
2 202	1
2 203	1
2 204	1
2 205	1
2 206	0
2 207	0
2 208	0
2 209	0
2 210	0
2 211	0
2 212	0
2 213	1
2 214	0
2 215	0
2 216	0
2 217	1
2 218	1
2 219	0
2 220	0
2 221	1
2 222	0
2 223	0
2 224	1
2 225	1
2 226	1
2 227	1
2 228	0
2 229	1
2 230	0
2 231	1
2 232	0
2 233	1
2 234	1
2 235	1
2 236	0
2 237	0
2 238	1
2 239	0
2 240	1
2 241	1
2 242	1
2 243	1
2 244	0
2 245	1
2 246	0
2 247	0
2 248	1
2 249	0
2 250	1
2 251	1
2 252	1
2 253	1
2 254	1
2 255	0
2 256	0
2 257	0
2 258	0
2 259	0
2 260	1
2 261	0
2 262	1
2 263	0
2 264	0
2 265	0
2 266	0
2 267	1
2 268	0
2 269	0
2 270	0
2 271	1
2 272	1
2 273	0
2 274	1
2 275	0
2 276	1
2 277	0
2 278	1
2 279	1
2 280	0
2 281	0
2 282	1
2 283	1
2 284	1
2 285	1
2 286	1
2 287	0
2 288	0
2 289	0
2 290	1
2 291	0
2 292	1
2 293	1
2 294	1
2 295	0
2 296	1
2 297	0
2 298	1
2 299	0
3 0	1
3 1	0
3 2	0
3 3	1
3 4	1
3 5	1
3 6	0
3 7	1
3 8	0
3 9	1
3 10	0
3 11	1
3 12	1
3 13	1
3 14	1
3 15	1
3 16	0
3 17	0
3 18	0
3 19	1
3 20	0
3 21	1
3 22	1
3 23	0
3 24	1
3 25	1
3 26	0
3 27	1
3 28	0
3 29	1
3 30	0
3 31	1
3 32	1
3 33	0
3 34	1
3 35	1
3 36	1
3 37	1
3 38	0
3 39	0
3 40	0
3 41	0
3 42	1
3 43	0
3 44	0
3 45	1
3 46	1
3 47	0
3 48	1
3 49	0
3 50	1
3 51	1
3 52	1
3 53	0
3 54	0
3 55	1
3 56	0
3 57	1
3 58	1
3 59	1
3 60	0
3 61	1
3 62	1
3 63	0
3 64	1
3 65	0
3 66	0
3 67	0
3 68	1
3 69	0
3 70	0
3 71	1
3 72	1
3 73	0
3 74	1
3 75	0
3 76	1
3 77	1
3 78	1
3 79	1
3 80	1
3 81	1
3 82	0
3 83	1
3 84	0
3 85	0
3 86	0
3 87	0
3 88	0
3 89	0
3 90	1
3 91	0
3 92	0
3 93	0
3 94	1
3 95	0
3 96	0
3 97	0
3 98	1
3 99	0
3 100	1
3 101	1
3 102	0
3 103	0
3 104	0
3 105	0
3 106	0
3 107	1
3 108	1
3 109	1
3 110	0
3 111	1
3 112	1
3 113	0
3 114	1
3 115	0
3 116	1
3 117	0
3 118	1
3 119	0
3 120	1
3 121	1
3 122	0
3 123	1
3 124	1
3 125	0
3 126	1
3 127	0
3 128	0
3 129	1
3 130	1
3 131	0
3 132	1
3 133	1
3 134	1
3 135	1
3 136	0
3 137	1
3 138	1
3 139	0
3 140	0
3 141	1
3 142	1
3 143	0
3 144	1
3 145	0
3 146	1
3 147	0
3 148	1
3 149	0
3 150	0
3 151	0
3 152	1
3 153	0
3 154	1
3 155	0
3 156	1
3 157	1
3 158	0
3 159	1
3 160	0
3 161	0
3 162	0
3 163	1
3 164	0
3 165	1
3 166	0
3 167	0
3 168	0
3 169	0
3 170	0
3 171	0
3 172	1
3 173	0
3 174	1
3 175	0
3 176	0
3 177	0
3 178	0
3 179	1
3 180	1
3 181	0
3 182	1
3 183	1
3 184	1
3 185	1
3 186	0
3 187	1
3 188	1
3 189	0
3 190	1
3 191	0
3 192	1
3 193	1
3 194	0
3 195	0
3 196	0
3 197	1
3 198	0
3 199	1
3 200	1
3 201	1
3 202	0
3 203	0
3 204	0
3 205	0
3 206	1
3 207	1
3 208	0
3 209	0
3 210	1
3 211	0
3 212	1
3 213	0
3 214	1
3 215	1
3 216	1
3 217	0
3 218	1
3 219	0
3 220	1
3 221	0
3 222	0
3 223	0
3 224	0
3 225	0
3 226	0
3 227	0
3 228	1
3 229	0
3 230	0
3 231	0
3 232	1
3 233	1
3 234	0
3 235	0
3 236	1
3 237	1
3 238	1
3 239	1
3 240	0
3 241	0
3 242	0
3 243	1
3 244	1
3 245	1
3 246	0
3 247	1
3 248	1
3 249	0
3 250	0
3 251	0
3 252	0
3 253	1
3 254	1
3 255	1
3 256	0
3 257	0
3 258	0
3 259	0
3 260	1
3 261	0
3 262	0
3 263	0
3 264	1
3 265	1
3 266	1
3 267	0
3 268	0
3 269	0
3 270	1
3 271	1
3 272	0
3 273	1
3 274	0
3 275	0
3 276	0
3 277	0
3 278	0
3 279	0
3 280	1
3 281	1
3 282	1
3 283	0
3 284	1
3 285	0
3 286	1
3 287	1
3 288	1
3 289	0
3 290	1
3 291	0
3 292	0
3 293	1
3 294	0
3 295	1
3 296	0
3 297	0
3 298	1
3 299	1
4 0	0
4 1	1
4 2	1
4 3	1
4 4	0
4 5	1
4 6	1
4 7	0
4 8	1
4 9	0
4 10	1
4 11	0
4 12	1
4 13	1
4 14	1
4 15	1
4 16	1
4 17	0
4 18	1
4 19	1
4 20	0
4 21	0
4 22	1
4 23	0
4 24	0
4 25	0
4 26	1
4 27	1
4 28	1
4 29	1
4 30	1
4 31	1
4 32	1
4 33	0
4 34	0
4 35	0
4 36	0
4 37	0
4 38	1
4 39	1
4 40	1
4 41	1
4 42	0
4 43	0
4 44	1
4 45	1
4 46	0
4 47	0
4 48	1
4 49	0
4 50	0
4 51	1
4 52	1
4 53	1
4 54	0
4 55	0
4 56	0
4 57	1
4 58	0
4 59	0
4 60	1
4 61	1
4 62	1
4 63	1
4 64	0
4 65	0
4 66	0
4 67	0
4 68	1
4 69	1
4 70	0
4 71	0
4 72	1
4 73	1
4 74	1
4 75	0
4 76	1
4 77	1
4 78	0
4 79	0
4 80	1
4 81	1
4 82	1
4 83	1
4 84	1
4 85	0
4 86	0
4 87	1
4 88	0
4 89	1
4 90	1
4 91	1
4 92	1
4 93	0
4 94	0
4 95	0
4 96	1
4 97	0
4 98	1
4 99	0
4 100	1
4 101	0
4 102	0
4 103	0
4 104	1
4 105	1
4 106	1
4 107	0
4 108	1
4 109	0
4 110	1
4 111	0
4 112	0
4 113	1
4 114	0
4 115	0
4 116	1
4 117	1
4 118	1
4 119	0
4 120	0
4 121	1
4 122	1
4 123	0
4 124	1
4 125	0
4 126	0
4 127	0
4 128	1
4 129	0
4 130	0
4 131	0
4 132	0
4 133	0
4 134	0
4 135	0
4 136	1
4 137	0
4 138	0
4 139	0
4 140	0
4 141	0
4 142	0
4 143	1
4 144	1
4 145	1
4 146	1
4 147	1
4 148	0
4 149	0
4 150	1
4 151	0
4 152	1
4 153	1
4 154	0
4 155	0
4 156	0
4 157	0
4 158	1
4 159	1
4 160	0
4 161	1
4 162	0
4 163	1
4 164	0
4 165	1
4 166	0
4 167	0
4 168	0
4 169	0
4 170	0
4 171	0
4 172	1
4 173	1
4 174	0
4 175	1
4 176	0
4 177	1
4 178	0
4 179	0
4 180	1
4 181	0
4 182	0
4 183	0
4 184	0
4 185	1
4 186	0
4 187	1
4 188	0
4 189	1
4 190	1
4 191	0
4 192	0
4 193	0
4 194	0
4 195	0
4 196	1
4 197	0
4 198	0
4 199	1
4 200	0
4 201	1
4 202	0
4 203	0
4 204	0
4 205	1
4 206	0
4 207	1
4 208	1
4 209	0
4 210	1
4 211	0
4 212	0
4 213	1
4 214	0
4 215	0
4 216	1
4 217	0
4 218	0
4 219	1
4 220	0
4 221	1
4 222	0
4 223	0
4 224	0
4 225	0
4 226	1
4 227	0
4 228	1
4 229	1
4 230	0
4 231	1
4 232	0
4 233	0
4 234	1
4 235	1
4 236	1
4 237	1
4 238	0
4 239	0
4 240	1
4 241	0
4 242	1
4 243	1
4 244	1
4 245	1
4 246	1
4 247	0
4 248	1
4 249	0
4 250	0
4 251	1
4 252	0
4 253	0
4 254	0
4 255	1
4 256	0
4 257	1
4 258	1
4 259	1
4 260	0
4 261	1
4 262	0
4 263	0
4 264	0
4 265	1
4 266	0
4 267	0
4 268	1
4 269	1
4 270	0
4 271	1
4 272	0
4 273	0
4 274	0
4 275	0
4 276	0
4 277	0
4 278	1
4 279	1
4 280	0
4 281	1
4 282	1
4 283	0
4 284	0
4 285	1
4 286	1
4 287	0
4 288	1
4 289	1
4 290	1
4 291	0
4 292	0
4 293	1
4 294	0
4 295	1
4 296	0
4 297	0
4 298	0
4 299	1
5 0	1
5 1	1
5 2	1
5 3	1
5 4	1
5 5	1
5 6	0
5 7	1
5 8	0
5 9	1
5 10	1
5 11	1
5 12	0
5 13	0
5 14	1
5 15	0
5 16	1
5 17	1
5 18	1
5 19	1
5 20	0
5 21	0
5 22	0
5 23	0
5 24	0
5 25	0
5 26	1
5 27	0
5 28	0
5 29	0
5 30	0
5 31	1
5 32	0
5 33	1
5 34	0
5 35	1
5 36	0
5 37	1
5 38	1
5 39	0
5 40	1
5 41	0
5 42	1
5 43	0
5 44	0
5 45	0
5 46	0
5 47	0
5 48	1
5 49	1
5 50	1
5 51	1
5 52	1
5 53	1
5 54	1
5 55	0
5 56	0
5 57	0
5 58	1
5 59	1
5 60	1
5 61	1
5 62	0
5 63	1
5 64	1
5 65	1
5 66	1
5 67	1
5 68	0
5 69	1
5 70	0
5 71	1
5 72	1
5 73	0
5 74	1
5 75	1
5 76	0
5 77	0
5 78	0
5 79	1
5 80	1
5 81	1
5 82	0
5 83	1
5 84	0
5 85	0
5 86	1
5 87	0
5 88	0
5 89	1
5 90	0
5 91	0
5 92	1
5 93	0
5 94	1
5 95	0
5 96	1
5 97	0
5 98	0
5 99	0
5 100	1
5 101	0
5 102	0
5 103	1
5 104	1
5 105	1
5 106	1
5 107	1
5 108	1
5 109	0
5 110	1
5 111	1
5 112	0
5 113	0
5 114	1
5 115	0
5 116	0
5 117	0
5 118	1
5 119	0
5 120	0
5 121	0
5 122	0
5 123	0
5 124	0
5 125	0
5 126	0
5 127	1
5 128	1
5 129	0
5 130	0
5 131	1
5 132	0
5 133	0
5 134	1
5 135	0
5 136	0
5 137	1
5 138	1
5 139	1
5 140	1
5 141	0
5 142	1
5 143	0
5 144	1
5 145	0
5 146	0
5 147	0
5 148	0
5 149	1
5 150	1
5 151	1
5 152	0
5 153	0
5 154	0
5 155	0
5 156	0
5 157	0
5 158	1
5 159	1
5 160	0
5 161	0
5 162	1
5 163	1
5 164	0
5 165	1
5 166	1
5 167	0
5 168	1
5 169	0
5 170	0
5 171	1
5 172	0
5 173	0
5 174	0
5 175	1
5 176	0
5 177	1
5 178	0
5 179	0
5 180	0
5 181	0
5 182	0
5 183	0
5 184	0
5 185	0
5 186	0
5 187	0
5 188	0
5 189	1
5 190	1
5 191	1
5 192	1
5 193	1
5 194	1
5 195	0
5 196	0
5 197	1
5 198	0
5 199	1
5 200	1
5 201	0
5 202	1
5 203	1
5 204	1
5 205	1
5 206	0
5 207	0
5 208	0
5 209	0
5 210	0
5 211	1
5 212	0
5 213	1
5 214	0
5 215	0
5 216	0
5 217	1
5 218	1
5 219	0
5 220	0
5 221	0
5 222	0
5 223	1
5 224	0
5 225	1
5 226	1
5 227	1
5 228	1
5 229	0
5 230	0
5 231	0
5 232	1
5 233	1
5 234	0
5 235	0
5 236	0
5 237	1
5 238	1
5 239	0
5 240	1
5 241	1
5 242	0
5 243	1
5 244	0
5 245	1
5 246	0
5 247	1
5 248	0
5 249	0
5 250	1
5 251	0
5 252	1
5 253	0
5 254	0
5 255	0
5 256	1
5 257	0
5 258	1
5 259	1
5 260	1
5 261	1
5 262	1
5 263	1
5 264	1
5 265	0
5 266	1
5 267	1
5 268	0
5 269	1
5 270	1
5 271	0
5 272	0
5 273	1
5 274	0
5 275	1
5 276	0
5 277	0
5 278	0
5 279	1
5 280	0
5 281	0
5 282	1
5 283	1
5 284	0
5 285	0
5 286	1
5 287	1
5 288	1
5 289	0
5 290	0
5 291	0
5 292	0
5 293	1
5 294	0
5 295	1
5 296	0
5 297	0
5 298	0
5 299	0
6 0	1
6 1	0
6 2	0
6 3	1
6 4	0
6 5	0
6 6	1
6 7	1
6 8	1
6 9	0
6 10	1
6 11	1
6 12	1
6 13	0
6 14	0
6 15	0
6 16	0
6 17	0
6 18	1
6 19	1
6 20	0
6 21	1
6 22	0
6 23	1
6 24	1
6 25	1
6 26	1
6 27	0
6 28	0
6 29	1
6 30	0
6 31	1
6 32	0
6 33	0
6 34	1
6 35	1
6 36	0
6 37	1
6 38	0
6 39	0
6 40	0
6 41	1
6 42	0
6 43	1
6 44	1
6 45	0
6 46	1
6 47	0
6 48	0
6 49	0
6 50	1
6 51	1
6 52	0
6 53	1
6 54	0
6 55	1
6 56	0
6 57	0
6 58	1
6 59	0
6 60	0
6 61	1
6 62	1
6 63	0
6 64	0
6 65	0
6 66	1
6 67	0
6 68	1
6 69	1
6 70	0
6 71	1
6 72	0
6 73	1
6 74	0
6 75	1
6 76	1
6 77	0
6 78	0
6 79	1
6 80	1
6 81	1
6 82	1
6 83	1
6 84	1
6 85	1
6 86	0
6 87	0
6 88	1
6 89	0
6 90	0
6 91	0
6 92	1
6 93	0
6 94	1
6 95	1
6 96	1
6 97	1
6 98	0
6 99	0
6 100	1
6 101	0
6 102	0
6 103	0
6 104	0
6 105	0
6 106	1
6 107	1
6 108	0
6 109	1
6 110	1
6 111	1
6 112	1
6 113	0
6 114	0
6 115	0
6 116	0
6 117	1
6 118	1
6 119	1
6 120	0
6 121	0
6 122	0
6 123	1
6 124	1
6 125	1
6 126	0
6 127	1
6 128	0
6 129	1
6 130	0
6 131	0
6 132	1
6 133	0
6 134	1
6 135	1
6 136	1
6 137	0
6 138	1
6 139	0
6 140	0
6 141	1
6 142	1
6 143	0
6 144	0
6 145	1
6 146	0
6 147	1
6 148	1
6 149	0
6 150	1
6 151	1
6 152	1
6 153	1
6 154	1
6 155	0
6 156	0
6 157	1
6 158	0
6 159	1
6 160	1
6 161	1
6 162	0
6 163	1
6 164	0
6 165	1
6 166	1
6 167	1
6 168	1
6 169	1
6 170	1
6 171	1
6 172	0
6 173	0
6 174	1
6 175	0
6 176	1
6 177	1
6 178	0
6 179	1
6 180	0
6 181	1
6 182	0
6 183	1
6 184	1
6 185	1
6 186	0
6 187	1
6 188	1
6 189	0
6 190	0
6 191	0
6 192	0
6 193	1
6 194	1
6 195	0
6 196	1
6 197	0
6 198	0
6 199	1
6 200	1
6 201	0
6 202	0
6 203	1
6 204	0
6 205	1
6 206	1
6 207	1
6 208	0
6 209	1
6 210	0
6 211	0
6 212	0
6 213	0
6 214	1
6 215	1
6 216	0
6 217	1
6 218	0
6 219	1
6 220	0
6 221	0
6 222	0
6 223	0
6 224	0
6 225	0
6 226	0
6 227	1
6 228	0
6 229	0
6 230	1
6 231	1
6 232	1
6 233	0
6 234	0
6 235	1
6 236	0
6 237	1
6 238	1
6 239	0
6 240	0
6 241	0
6 242	0
6 243	0
6 244	0
6 245	1
6 246	1
6 247	1
6 248	1
6 249	1
6 250	1
6 251	1
6 252	1
6 253	1
6 254	1
6 255	1
6 256	1
6 257	1
6 258	0
6 259	0
6 260	0
6 261	0
6 262	0
6 263	1
6 264	0
6 265	0
6 266	1
6 267	1
6 268	0
6 269	0
6 270	1
6 271	0
6 272	0
6 273	1
6 274	0
6 275	0
6 276	0
6 277	0
6 278	1
6 279	1
6 280	1
6 281	0
6 282	1
6 283	0
6 284	1
6 285	0
6 286	0
6 287	0
6 288	1
6 289	1
6 290	1
6 291	1
6 292	1
6 293	0
6 294	0
6 295	1
6 296	1
6 297	1
6 298	0
6 299	1
7 0	0
7 1	1
7 2	1
7 3	0
7 4	1
7 5	0
7 6	1
7 7	0
7 8	1
7 9	0
7 10	0
7 11	0
7 12	0
7 13	1
7 14	0
7 15	0
7 16	1
7 17	0
7 18	0
7 19	1
7 20	0
7 21	1
7 22	0
7 23	0
7 24	1
7 25	0
7 26	0
7 27	1
7 28	1
7 29	1
7 30	1
7 31	1
7 32	0
7 33	1
7 34	1
7 35	1
7 36	0
7 37	0
7 38	0
7 39	0
7 40	0
7 41	1
7 42	0
7 43	0
7 44	0
7 45	1
7 46	0
7 47	0
7 48	1
7 49	1
7 50	0
7 51	1
7 52	0
7 53	1
7 54	1
7 55	0
7 56	0
7 57	0
7 58	0
7 59	1
7 60	0
7 61	1
7 62	1
7 63	0
7 64	1
7 65	0
7 66	1
7 67	1
7 68	0
7 69	1
7 70	1
7 71	1
7 72	1
7 73	1
7 74	1
7 75	0
7 76	0
7 77	0
7 78	1
7 79	0
7 80	0
7 81	0
7 82	0
7 83	1
7 84	0
7 85	1
7 86	0
7 87	1
7 88	1
7 89	0
7 90	0
7 91	1
7 92	1
7 93	1
7 94	0
7 95	1
7 96	1
7 97	0
7 98	0
7 99	0
7 100	0
7 101	0
7 102	0
7 103	0
7 104	0
7 105	1
7 106	0
7 107	0
7 108	1
7 109	0
7 110	0
7 111	0
7 112	1
7 113	1
7 114	0
7 115	0
7 116	0
7 117	1
7 118	0
7 119	0
7 120	0
7 121	1
7 122	1
7 123	0
7 124	1
7 125	1
7 126	1
7 127	1
7 128	0
7 129	0
7 130	1
7 131	0
7 132	0
7 133	0
7 134	0
7 135	1
7 136	0
7 137	0
7 138	1
7 139	1
7 140	1
7 141	0
7 142	0
7 143	0
7 144	1
7 145	1
7 146	1
7 147	1
7 148	1
7 149	0
7 150	0
7 151	1
7 152	1
7 153	0
7 154	1
7 155	0
7 156	1
7 157	1
7 158	1
7 159	0
7 160	1
7 161	0
7 162	0
7 163	0
7 164	1
7 165	0
7 166	0
7 167	0
7 168	1
7 169	1
7 170	1
7 171	0
7 172	0
7 173	0
7 174	1
7 175	0
7 176	1
7 177	0
7 178	1
7 179	0
7 180	1
7 181	0
7 182	0
7 183	0
7 184	0
7 185	0
7 186	0
7 187	1
7 188	0
7 189	0
7 190	1
7 191	1
7 192	0
7 193	0
7 194	1
7 195	1
7 196	0
7 197	0
7 198	1
7 199	1
7 200	1
7 201	1
7 202	1
7 203	1
7 204	1
7 205	0
7 206	1
7 207	0
7 208	0
7 209	1
7 210	1
7 211	1
7 212	0
7 213	0
7 214	1
7 215	1
7 216	1
7 217	0
7 218	1
7 219	0
7 220	0
7 221	1
7 222	1
7 223	0
7 224	0
7 225	1
7 226	1
7 227	1
7 228	0
7 229	1
7 230	0
7 231	0
7 232	1
